ARTICLE_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,PUBLISH_DATE,VIEWS_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
349219709949,TWEET FROM: SIHYEU,SIHYEU,Let the @AXE fragrance linger over your #tweetheart this Vday! http://t.co/cgm7JvnfWH,http://twitter.com/Sihyeu/statuses/565427603444486144,TWITTER,Feb 11 2015 08:30 AM,129118,422,232,8,711,2,9,9249,26685,118240,Positive
349219704286,TWEET FROM: OMARAZAMII,OMARAZAMII,The new range of @AXE fragrances are just amazing. #tweetheart http://t.co/ih4I6QKo07,http://twitter.com/omarazamii/statuses/565427597916401664,TWITTER,Feb 11 2015 08:30 AM,1125315,673,219,7,649,5,11,42396,35762,89081,Neutral
349219703459,TWEET FROM: ATHEIST_KRISHNA,ATHEIST_KRISHNA,"@ShyLadki check out amazing offers here, http://t.co/TYz1EzJJEq i am in for a memorable date with my  #tweetheart ! Thanks @AXE",http://twitter.com/Atheist_Krishna/statuses/565427572264419328,TWITTER,Feb 11 2015 08:30 AM,1088402,400,260,5,808,3,5,44990,13658,58502,Positive
349218906928,TWEET FROM: CSANNUKR,CSANNUKR,relive the magic with my #tweetheart! Wearing my favourite @AXE fragrance! http://t.co/E5fGaUYvgD,http://twitter.com/csannukr/statuses/565426547029340160,TWITTER,Feb 11 2015 08:26 AM,509334,569,284,0,747,5,4,78312,22099,96084,Positive
349218635422,TWEET FROM: UJWALADIGA,UJWALADIGA,Create magic this Vday for your #tweetheart with @AXE signature body perfume !   http://t.co/PBbXoWe1R4,http://twitter.com/UjwalAdiga/statuses/565426241348857856,TWITTER,Feb 11 2015 08:24 AM,5480,547,232,8,999,3,9,20950,9656,76125,Neutral
349217818971,TWEET FROM: DEEPUD_84,DEEPUD_84,She loves fragrances & I am gonna wear her Fav one from @AXE this VDay for my  #Tweetheart   http://t.co/cLLb1FU8Zb,http://twitter.com/DeepuD_84/statuses/565425154277519360,TWITTER,Feb 11 2015 08:20 AM,1359618,582,156,4,524,2,3,40300,37572,42573,Neutral
349217715781,TWEET FROM: YUVLICIOUS,YUVLICIOUS,Recreate magic with @AXE Spray on this Vday http://t.co/K7lcRpBkGQ /#tweetheart,http://twitter.com/Yuvlicious/statuses/565425037713612801,TWITTER,Feb 11 2015 08:20 AM,1192122,469,186,2,777,1,3,72126,6093,79637,Positive
349217757600,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Hoping my  #tweetheart will also fall in love with me because of  @AXE effect http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565425024279257090,TWITTER,Feb 11 2015 08:20 AM,302940,408,248,6,714,1,10,31367,11460,29364,Neutral
349217533717,TWEET FROM: PRATIIKREGE,PRATIIKREGE,Recreate magic with @AXE. Spray on this Vday http://t.co/peNXCASHMv #tweetheart,http://twitter.com/PratiikRege/statuses/565424794187730944,TWITTER,Feb 11 2015 08:19 AM,1318196,708,288,10,764,3,4,14728,13473,160391,Negative
349216939731,TWEET FROM: LORDAWEZ,LORDAWEZ,"@MetroBoomin @SoundCloud @AXE Oh thats great, I like fresh stuff always.",http://twitter.com/LORDAWEZ/statuses/565424020078993408,TWITTER,Feb 11 2015 08:16 AM,1414835,538,236,3,623,0,3,85047,16527,655,Negative
349216767977,TWEET FROM: CERULEANLINEAGE,CERULEANLINEAGE,This Vday I’ll relive the magic with my #tweetheart! Wearing my favourite @AXE fragrance! http://t.co/gAChgadk4F,http://twitter.com/CeruleanLineage/statuses/565423842676719617,TWITTER,Feb 11 2015 08:15 AM,1059889,410,296,8,981,4,6,14399,10351,40578,Negative
349216742592,TWEET FROM: CERULEANLINEAGE,CERULEANLINEAGE,I’m in love with the new range of @AXE fragrances. #tweetheart http://t.co/gAChgadk4F,http://twitter.com/CeruleanLineage/statuses/565423799253106688,TWITTER,Feb 11 2015 08:15 AM,1111421,666,188,1,658,1,9,76248,16165,40576,Negative
349216734362,TWEET FROM: SIHYEU,SIHYEU,Spray on some @AXE Body Perfume for your #tweetheart this Vday! Which is your favourite among the range: http://t.co/cgm7JvnfWH,http://twitter.com/Sihyeu/statuses/565423790373363712,TWITTER,Feb 11 2015 08:15 AM,1368544,732,240,7,510,4,12,3910,37352,118239,Positive
349216708108,TWEET FROM: OMARAZAMII,OMARAZAMII,Recreate magic with @AXE. Which is your favourite among the range here  http://t.co/ih4I6QKo07 #tweetheart,http://twitter.com/omarazamii/statuses/565423781552742400,TWITTER,Feb 11 2015 08:15 AM,1082967,401,172,9,896,4,14,58237,24413,89080,Neutral
349216718612,TWEET FROM: COMEONSHIV,COMEONSHIV,splash on some @AXE and get the best fragrance in you this V day   #tweetheart http://t.co/bG4kJbLBjk,http://twitter.com/comeonshiv/statuses/565423778167914496,TWITTER,Feb 11 2015 08:15 AM,976034,377,281,7,942,0,6,6519,8019,25268,Neutral
349216723864,TWEET FROM: CERULEANLINEAGE,CERULEANLINEAGE,Spray on some @AXE Body Perfume for your #tweetheart this Vday! Which is your favourite among the range: http://t.co/gAChgadk4F,http://twitter.com/CeruleanLineage/statuses/565423773097414656,TWITTER,Feb 11 2015 08:15 AM,464129,531,281,8,729,3,13,39938,1957,40575,Neutral
349216593880,TWEET FROM: DEEPUD_84,DEEPUD_84,"With the kind of Offers I am getting from @AXE, I have a huge range of awesomeness to choose from at http://t.co/SCl4ED2NJR @axeangelsclub",http://twitter.com/DeepuD_84/statuses/565423653018685440,TWITTER,Feb 11 2015 08:14 AM,1330986,692,163,1,620,0,2,32224,6753,42572,Negative
349216641767,TWEET FROM: PRATIIKREGE,PRATIIKREGE,I’m in love with the new range of @AXE fragrances. #tweetheart http://t.co/peNXCASHMv,http://twitter.com/PratiikRege/statuses/565423526446788608,TWITTER,Feb 11 2015 08:14 AM,1248385,545,233,7,529,0,4,67637,15891,160388,Negative
349216389501,TWEET FROM: DEEPUD_84,DEEPUD_84,"@axeangelsclub With the kind of Offers I am getting from @AXE, I have a huge range of awesomeness to choose from at http://t.co/cLLb1FU8Zb",http://twitter.com/DeepuD_84/statuses/565423518100492289,TWITTER,Feb 11 2015 08:14 AM,1029480,800,236,3,714,0,2,91706,20468,42572,Neutral
349216318672,TWEET FROM: UJWALADIGA,UJWALADIGA,So excited to rock the VDay date by wearing my favorite @AXE fragrance for my #tweetheart    http://t.co/PBbXoWe1R4,http://twitter.com/UjwalAdiga/statuses/565423412387282945,TWITTER,Feb 11 2015 08:13 AM,150760,496,229,6,731,5,9,27777,6766,76124,Negative
349215852830,TWEET FROM: UJWALADIGA,UJWALADIGA,Truly mystic @AXE fragrances. Gift one to your #tweetheart!   http://t.co/PBbXoWe1R4,http://twitter.com/UjwalAdiga/statuses/565422743886524417,TWITTER,Feb 11 2015 08:11 AM,453477,310,267,10,694,5,6,17541,20312,76122,Positive
349215139773,TWEET FROM: MEHEKMAHTANI,MEHEKMAHTANI,RT @PagluPiggu @Atheist_Krishna its fragrance would make my #tweetheart fall for me..� http://t.co/vy2yQAIYr0   @AXE,http://twitter.com/MehekMahtani/statuses/565421875623636992,TWITTER,Feb 11 2015 08:07 AM,632053,746,204,6,690,5,8,72202,25738,150973,Negative
349214806308,TWEET FROM: PAGLUPIGGU,PAGLUPIGGU,@Atheist_Krishna she surely would..This @AXE has amazing fragrance that could make girls fall for you � #tweetheart http://t.co/vy2yQAIYr0,http://twitter.com/PagluPiggu/statuses/565421457740926976,TWITTER,Feb 11 2015 08:05 AM,952151,579,208,5,729,0,15,29959,22675,91925,Neutral
349214493618,TWEET FROM: ATHEIST_KRISHNA,ATHEIST_KRISHNA,@PagluPiggu all the best. hoping my  #tweetheart will also fall in love with me because of  @AXE effect http://t.co/TYz1EzJJEq,http://twitter.com/Atheist_Krishna/statuses/565421151615467522,TWITTER,Feb 11 2015 08:04 AM,1309652,703,196,4,913,2,5,47442,7796,58495,Neutral
349214383894,TWEET FROM: AXEANGELSCLUB,AXEANGELSCLUB,"@mk_mo_ Hahah, with Axe, we're sure you can leave an impression that won't fade away!  Also, our handle for #tweetheart is @axeangelsclub ;)",http://twitter.com/axeangelsclub/statuses/565421052868956160,TWITTER,Feb 11 2015 08:04 AM,142532,323,257,7,614,0,9,42340,17969,5164,Positive
349214313907,TWEET FROM: DEEPUD_84,DEEPUD_84,I am excited for this memorable date! Thanks @AXE for the glorious deals at:- http://t.co/cLLb1FU8Zb  #Tweetheart,http://twitter.com/DeepuD_84/statuses/565420974410317824,TWITTER,Feb 11 2015 08:03 AM,1179698,521,240,0,832,3,4,39622,12598,42566,Positive
349213762480,TWEET FROM: MK_MO_,MK_MO_,Spray some @AXE magic this Vday http://t.co/i3icw62TZX and let your #tweetheart go simply wow !! :),http://twitter.com/mk_mo_/statuses/565420208794632192,TWITTER,Feb 11 2015 08:00 AM,315307,471,238,3,863,2,3,79639,31056,32507,Neutral
349213488685,TWEET FROM: DEEPUD_84,DEEPUD_84,Surprise ur #Tweetheart with a Love struck @AXE signature Body Perfume! Go for ur Favorite from the range: http://t.co/cLLb1FU8Zb,http://twitter.com/DeepuD_84/statuses/565419922172702720,TWITTER,Feb 11 2015 07:59 AM,817993,733,299,9,569,5,11,90201,17827,42562,Negative
349213457735,TWEET FROM: PAGLUPIGGU,PAGLUPIGGU,@Atheist_Krishna its fragrance would make my #tweetheart fall for me..� http://t.co/vy2yQAIYr0   @AXE,http://twitter.com/PagluPiggu/statuses/565419885380243456,TWITTER,Feb 11 2015 07:59 AM,1414818,658,198,7,741,0,10,85078,13693,91922,Neutral
349213376268,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Enjoy this VDay date by wearing my favourite @AXE fragrance for my #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565419766681464832,TWITTER,Feb 11 2015 07:59 AM,417855,572,208,5,555,0,7,25248,30103,29362,Negative
349213298816,TWEET FROM: CSANNUKR,CSANNUKR,Leave ur #tweetheart spellbound with @AXE signature Body Perfume... Which is ur favourite among the range: http://t.co/E5fGaVg6Fd,http://twitter.com/csannukr/statuses/565419677946761216,TWITTER,Feb 11 2015 07:58 AM,1341778,580,245,10,637,3,4,19045,13271,96077,Positive
349213209428,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Attractive fragrance @AXE is doing wonders for me as well..Attractive fragrance #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565419448841289728,TWITTER,Feb 11 2015 07:57 AM,170378,484,264,5,812,0,6,74150,24698,29361,Negative
349212700026,TWEET FROM: DEEPUD_84,DEEPUD_84,"Tweeps, You gotta know how @AXE @CornettoIN are gonna work wonders this Valentine day! Fingers crossed #Tweetheart   http://t.co/cLLb1FU8Zb",http://twitter.com/DeepuD_84/statuses/565418834044411904,TWITTER,Feb 11 2015 07:55 AM,235391,309,172,7,820,5,0,89833,23087,42561,Neutral
349211246801,TWEET FROM: PAGLUPIGGU,PAGLUPIGGU,@Bollywoodarian  oh thats amazing..@AXE is doing wonders for me as well..Attractive fragrance �  #tweetheart http://t.co/vy2yQAIYr0,http://twitter.com/PagluPiggu/statuses/565416953398198273,TWITTER,Feb 11 2015 07:48 AM,1212769,558,268,9,779,4,0,28234,21212,91921,Negative
349210699965,TWEET FROM: PRATIIKREGE,PRATIIKREGE,So excited to rock the VDay date by wearing my favourite @AXE fragrance for my #tweetheart http://t.co/peNXCASHMv,http://twitter.com/PratiikRege/statuses/565416243138551808,TWITTER,Feb 11 2015 07:45 AM,121256,761,177,8,728,5,13,80674,24987,160343,Neutral
349210674124,TWEET FROM: KAMLESHNEEMA,KAMLESHNEEMA,Shower on some @AXE Body Perfume for your #tweetheart this Vday! Which is your most cherished among the span: http://t.co/SG6gFCRUSh,http://twitter.com/kamleshneema/statuses/565416236662534144,TWITTER,Feb 11 2015 07:45 AM,1371425,565,198,0,927,3,0,61262,24519,29194,Neutral
349210670878,TWEET FROM: ROHITNEEMA3,ROHITNEEMA3,Spray on some @AXE Body Perfume for your #tweetheart this Vday! Which is your most loved among the reach: http://t.co/U66qskyDng,http://twitter.com/rohitneema3/statuses/565416234380832768,TWITTER,Feb 11 2015 07:45 AM,121013,504,159,5,696,4,11,26468,6133,58368,Neutral
349209046980,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Lets shake the VDay date by wearing my most loved @AXE scent for my #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565414150973947905,TWITTER,Feb 11 2015 07:36 AM,1035250,341,211,8,557,1,9,73251,27834,29359,Positive
349208948596,TWEET FROM: PAGLUPIGGU,PAGLUPIGGU,@Bollywoodarian I am making my Valentine's day special with @AXE magic!. What about you? #tweetheart http://t.co/vy2yQAIYr0,http://twitter.com/PagluPiggu/statuses/565413647506477056,TWITTER,Feb 11 2015 07:34 AM,1007321,774,264,6,819,2,10,41287,40179,91914,Neutral
349208467165,TWEET FROM: ATHEIST_KRISHNA,ATHEIST_KRISHNA,"@PagluPiggu yes sure, this gonna be best Valentine's Day ever. @AXE  #tweetheart http://t.co/TYz1EzJJEq",http://twitter.com/Atheist_Krishna/statuses/565413535065595904,TWITTER,Feb 11 2015 07:34 AM,1080688,441,211,3,877,3,15,87094,27954,58480,Neutral
349207694009,TWEET FROM: SIHYEU,SIHYEU,This Valentine day.. Gift one @AXE fragrance to your #TweetHeart http://t.co/cgm7JvnfWH,http://twitter.com/Sihyeu/statuses/565412498027708416,TWITTER,Feb 11 2015 07:30 AM,595834,592,192,7,564,2,15,86873,39146,118235,Positive
349207685650,TWEET FROM: OMARAZAMII,OMARAZAMII,Mesmerise your #tweetheart with the  magic of @AXE. Spray on this Vday http://t.co/ih4I6QKo07,http://twitter.com/omarazamii/statuses/565412488850595840,TWITTER,Feb 11 2015 07:30 AM,768622,583,169,7,863,2,12,32973,7404,89077,Positive
349207651166,TWEET FROM: KAMLESHNEEMA,KAMLESHNEEMA,@AXE imprint body smell will make charm this Vday #tweetheart this Vday! http://t.co/SG6gFCRUSh,http://twitter.com/kamleshneema/statuses/565412455589765120,TWITTER,Feb 11 2015 07:30 AM,168443,414,200,1,666,4,2,93760,15580,29193,Positive
349207639214,TWEET FROM: ROHITNEEMA3,ROHITNEEMA3,@AXE mark body aroma will make enchantment this Vday #tweetheart this Vday! http://t.co/U66qskyDng,http://twitter.com/rohitneema3/statuses/565412444927848448,TWITTER,Feb 11 2015 07:30 AM,518490,667,280,9,541,2,13,28687,38429,58366,Positive
349205972526,TWEET FROM: JATINC18,JATINC18,Let the @AXE fragrance linger over your #tweetheart this Vday! http://t.co/U5Qnr1SUDb,http://twitter.com/jatinc18/statuses/565410375035002880,TWITTER,Feb 11 2015 07:21 AM,946964,416,286,0,576,3,4,9779,16082,5527,Neutral
349205845725,TWEET FROM: JATINC18,JATINC18,My #tweetheart loves the @AXE range of mesmerising fragrances. Spray some magic this Vday http://t.co/U5Qnr1SUDb #tweetheart,http://twitter.com/jatinc18/statuses/565410196697382912,TWITTER,Feb 11 2015 07:21 AM,163922,521,272,2,783,2,2,54252,1876,5526,Negative
349205635432,TWEET FROM: SIHYEU,SIHYEU,i loved @AXE sprays than other fragrances! #tweetheart loved it too :) http://t.co/cgm7JvnfWH,http://twitter.com/Sihyeu/statuses/565409955952332800,TWITTER,Feb 11 2015 07:20 AM,1379483,454,237,1,686,1,11,31602,7927,118234,Neutral
349204544066,TWEET FROM: COMEONSHIV,COMEONSHIV,"i am so excited  this V day, coz i am all set to rock with my @AXE fragrance #tweetheart   http://t.co/bG4kJbLBjk and u? @rohitify ?",http://twitter.com/comeonshiv/statuses/565408686558810112,TWITTER,Feb 11 2015 07:15 AM,765875,395,186,10,844,1,2,79098,36642,25261,Positive
349204522255,TWEET FROM: SIHYEU,SIHYEU,i love your all category of sprays! :D #tweetheart Thanks to @AXE  !  http://t.co/cgm7JvnfWH,http://twitter.com/Sihyeu/statuses/565408662596775936,TWITTER,Feb 11 2015 07:15 AM,128599,436,198,9,624,3,7,8460,18572,118233,Negative
349204338902,TWEET FROM: PRATIIKREGE,PRATIIKREGE,This Vday I’ll relive the magic with my #tweetheart! Wearing my favourite @AXE fragrance! http://t.co/peNXCASHMv,http://twitter.com/PratiikRege/statuses/565408401497133056,TWITTER,Feb 11 2015 07:14 AM,153586,630,265,3,768,2,0,66260,30531,160296,Positive
349204044853,TWEET FROM: JATINC18,JATINC18,"@csannukr  Mindblowing @AXE fragrances . This Valentines day , gift one to your #tweetheart http://t.co/U5Qnr1SUDb",http://twitter.com/jatinc18/statuses/565408074224377858,TWITTER,Feb 11 2015 07:12 AM,1413502,332,250,4,680,2,12,54017,32926,5516,Positive
349203727769,TWEET FROM: JATINC18,JATINC18,"The Brand New  @AXE fragrances . This Valentines day , gift one to your #tweetheart http://t.co/U5Qnr1SUDb",http://twitter.com/jatinc18/statuses/565407705201143810,TWITTER,Feb 11 2015 07:11 AM,1034090,494,167,4,707,2,2,93403,38311,5514,Negative
349203624776,TWEET FROM: JATINC18,JATINC18,Bro put on your favourite fragrance this Valentine's Day. Spray some @AXE magic! #tweetheart http://t.co/U5Qnr1SUDb �,http://twitter.com/jatinc18/statuses/565407562578018304,TWITTER,Feb 11 2015 07:10 AM,551157,602,166,2,920,3,14,19116,34094,5513,Positive
349203500191,TWEET FROM: KAMLESHNEEMA,KAMLESHNEEMA,So willing to shake the VDay date by wearing my most adored @AXE fragrance for my #tweetheart http://t.co/SG6gFCRUSh,http://twitter.com/kamleshneema/statuses/565407422018117635,TWITTER,Feb 11 2015 07:10 AM,1073877,763,170,3,966,5,8,62452,3630,29192,Negative
349203496381,TWEET FROM: ROHITNEEMA3,ROHITNEEMA3,So eager to shake the VDay date by wearing my most loved @AXE scent for my #tweetheart http://t.co/U66qskyDng,http://twitter.com/rohitneema3/statuses/565407415881846784,TWITTER,Feb 11 2015 07:10 AM,1331197,333,214,3,750,0,8,70525,37270,58365,Positive
349203172301,TWEET FROM: SURUCHI0603,SURUCHI0603,Here Recreate magic with @AXE Spray on this Vday http://t.co/9u5fvvOfCj /#tweetheart,http://twitter.com/Suruchi0603/statuses/565407016508993536,TWITTER,Feb 11 2015 07:08 AM,1283348,745,252,1,774,0,14,90555,18908,79810,Positive
349203119159,TWEET FROM: SURUCHI0603,SURUCHI0603,Let the @AXE fragrance linger on your lover #tweetheart this Vday!  Check it Out: http://t.co/fLJzGeI4v0,http://twitter.com/Suruchi0603/statuses/565406960116584448,TWITTER,Feb 11 2015 07:08 AM,1191999,669,284,8,674,2,13,89350,10479,79809,Negative
349203123631,TWEET FROM: JATINC18,JATINC18,@AXE signature body perfume will create magic this Vday #tweetheart this Vday! http://t.co/U5Qnr1SUDb,http://twitter.com/jatinc18/statuses/565406953317621760,TWITTER,Feb 11 2015 07:08 AM,160337,537,187,7,765,3,11,66985,13180,5511,Neutral
349202964271,TWEET FROM: JATINC18,JATINC18,So excited to rock the VDay date by wearing my favourite @AXE fragrance for my #tweetheart http://t.co/U5Qnr1SUDb,http://twitter.com/jatinc18/statuses/565406777249120257,TWITTER,Feb 11 2015 07:07 AM,646216,718,201,5,885,4,5,67975,30883,5511,Positive
349202925581,TWEET FROM: ROHITIFY,ROHITIFY,Leave your #tweetheart spell bound with @AXE signature  Body Perfume! Which is your favourite among the range: http://t.co/KrIWFmpbSp,http://twitter.com/rohitify/statuses/565406738963513344,TWITTER,Feb 11 2015 07:07 AM,644986,563,184,8,671,0,4,95448,11635,113536,Neutral
349202710821,TWEET FROM: JATINC18,JATINC18,Truly mystic @AXE fragrances. Gift one to your #tweetheart http://t.co/U5Qnr1SUDb,http://twitter.com/jatinc18/statuses/565406466107244545,TWITTER,Feb 11 2015 07:06 AM,1291279,480,262,10,885,5,5,30283,40717,5509,Neutral
349202654955,TWEET FROM: ANISHWEBERING,ANISHWEBERING,Guys 'Recreate Magic' with awesome @AXE. Spray on this Vday! Surprise: http://t.co/tyUGF0vZiW #tweetheart :D,http://twitter.com/Anishwebering/statuses/565406393226645504,TWITTER,Feb 11 2015 07:06 AM,475166,626,278,6,903,4,15,39100,30957,23723,Negative
349202174271,TWEET FROM: AXEANGELSCLUB,AXEANGELSCLUB,Hey Raja babu @axeangelsclub is our #TweetHeart handle ,http://twitter.com/axeangelsclub/statuses/565405836030525440,TWITTER,Feb 11 2015 07:03 AM,849465,375,222,9,653,4,0,65284,17704,5160,Negative
349201877212,TWEET FROM: PAGLUPIGGU,PAGLUPIGGU,@Atheist_Krishna Bro put on your favourite fragrance this Valentine's Day. Spray some @AXE magic! #tweetheart http://t.co/vy2yQAIYr0 �,http://twitter.com/PagluPiggu/statuses/565405542878031872,TWITTER,Feb 11 2015 07:02 AM,1407881,761,217,4,552,1,4,40755,20835,91907,Neutral
349201295257,TWEET FROM: SIHYEU,SIHYEU,Here Recreate magic with @AXE Spray on this Vday http://t.co/cgm7JvnfWH #tweetheart,http://twitter.com/Sihyeu/statuses/565404968576753664,TWITTER,Feb 11 2015 07:00 AM,868384,629,164,5,657,0,15,68145,16489,118232,Neutral
349201305754,TWEET FROM: OMARAZAMII,OMARAZAMII,All set to make a long lasting impression this VDay by wearing my favourite @AXE fragrance for my #tweetheart http://t.co/ih4I6QKo07,http://twitter.com/omarazamii/statuses/565404963585536000,TWITTER,Feb 11 2015 07:00 AM,1099581,462,213,7,821,0,13,78858,16499,89072,Positive
349201281200,TWEET FROM: RTOZ_NEWS,RTOZ_NEWS,Give me 6 hours to chop down a tree and I will spend the first 4 hours sharpening the axe - Abraham Lincoln http://t.co/eoDhWcqYjv #Quotes,http://twitter.com/RtoZ_News/statuses/565404916697804803,TWITTER,Feb 11 2015 07:00 AM,792953,503,190,8,601,3,10,65105,15917,3636,Positive
349201532864,TWEET FROM: ROHITIFY,ROHITIFY,"The Brand New  @AXE fragrances . This Valentines day , gift one to your #tweetheart http://t.co/KrIWFmpbSp",http://twitter.com/rohitify/statuses/565404520482869250,TWITTER,Feb 11 2015 06:58 AM,219361,561,289,5,548,0,13,33912,10145,113535,Neutral
349200220864,TWEET FROM: MAGICIANBOBO,MAGICIANBOBO,"@rohitify  Mindblowing @AXE fragrances . This Valentines day , gift one to your #tweetheart http://t.co/yFtcGTIJ46",http://twitter.com/MagicianBoBo/statuses/565403540945141760,TWITTER,Feb 11 2015 06:54 AM,1148166,644,204,3,687,3,12,18277,16534,71627,Neutral
349198432401,TWEET FROM: COMEONSHIV,COMEONSHIV,i will surely create magic on my #tweetheart  with @AXE fragrance    http://t.co/bG4kJbLBjk,http://twitter.com/comeonshiv/statuses/565401375899521024,TWITTER,Feb 11 2015 06:46 AM,467939,795,268,1,994,2,15,73696,11279,25258,Positive
349198254575,TWEET FROM: CERULEANLINEAGE,CERULEANLINEAGE,RT @PratiikRege .@AXE signature body perfume will create magic this Vday #tweetheart this Vday! http://t.co/peNXCASHMv,http://twitter.com/CeruleanLineage/statuses/565401178671181825,TWITTER,Feb 11 2015 06:45 AM,829738,696,214,10,876,4,12,52370,32555,40563,Neutral
349198239106,TWEET FROM: PRATIIKREGE,PRATIIKREGE,.@AXE signature body perfume will create magic this Vday #tweetheart this Vday! http://t.co/peNXCASHMv,http://twitter.com/PratiikRege/statuses/565401155690180608,TWITTER,Feb 11 2015 06:45 AM,191120,578,179,3,795,3,7,21486,23060,160290,Positive
349197776663,TWEET FROM: SOTONJOURNAL,SOTONJOURNAL,Axe set to fall on hundreds of Southampton jobs: THE axe is set to come crashing down on more than 200 jobs at… http://t.co/c1upjfKNBZ,http://twitter.com/sotonjournal/statuses/565400609655115776,TWITTER,Feb 11 2015 06:43 AM,398525,667,247,6,937,3,7,1380,10319,4807,Neutral
349197430221,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,Recreate magic with @AXE. Spray on this Vday http://t.co/C7jWHrylNp #tweetheart,http://twitter.com/shrey_RCBian/statuses/565400197879312384,TWITTER,Feb 11 2015 06:41 AM,438459,598,252,7,699,4,13,25188,31012,33839,Negative
349197215056,TWEET FROM: MK_MO_,MK_MO_,Totally surprised with the new range of @AXE fragrances this will be the best Vday #tweetheart  http://t.co/i3icw62TZX,http://twitter.com/mk_mo_/statuses/565399932837060609,TWITTER,Feb 11 2015 06:40 AM,958343,633,165,7,948,1,13,39809,14178,32499,Positive
349197158898,TWEET FROM: MRIDULKHURANA,MRIDULKHURANA,So excited to rock the VDay date by wearing my favourite @AXE fragrance for my #tweetheart http://t.co/5ioD8jJFIB,http://twitter.com/mridulkhurana/statuses/565399850142162945,TWITTER,Feb 11 2015 06:40 AM,1090366,425,156,0,674,1,0,39139,24445,20449,Positive
349195068270,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,@nivedithg   How you will celebrate your Valentine day ? I am making it special with @AXE magic! #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565397425482125312,TWITTER,Feb 11 2015 06:30 AM,1187030,455,279,5,588,4,7,81186,6670,29346,Neutral
349194999515,TWEET FROM: SIHYEU,SIHYEU,spray some @AXE magic this Valentines day.. and Impress your #TweetHeart.. http://t.co/cgm7JvnfWH,http://twitter.com/Sihyeu/statuses/565397387863023616,TWITTER,Feb 11 2015 06:30 AM,730608,318,207,9,908,2,15,77528,28230,118229,Positive
349194995230,TWEET FROM: ROHITNEEMA3,ROHITNEEMA3,Truly magical @AXE aromas. Blessing one to your #tweetheart http://t.co/U66qskyDng,http://twitter.com/rohitneema3/statuses/565397355021598721,TWITTER,Feb 11 2015 06:30 AM,747578,674,200,9,914,2,13,39741,11830,58362,Negative
349194962420,TWEET FROM: KAMLESHNEEMA,KAMLESHNEEMA,Genuinely mystical @AXE smells. Favoring one to your #tweetheart http://t.co/SG6gFCRUSh,http://twitter.com/kamleshneema/statuses/565397348180701185,TWITTER,Feb 11 2015 06:30 AM,280672,798,258,2,829,2,7,44626,32217,29190,Negative
349193602915,TWEET FROM: PAGLUPIGGU,PAGLUPIGGU,@Being_royals  Looking forward to have a memorable date with my #tweetheart with @AXE .Check out amazing offers here http://t.co/vy2yQAIYr0,http://twitter.com/PagluPiggu/statuses/565395808980594688,TWITTER,Feb 11 2015 06:24 AM,645279,429,188,10,823,2,3,44829,34004,91906,Positive
349193288084,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Looking forward to have a memorable date with my #TweetHeart Thanks @AXE check out amazing offers here http://t.co/NxwvKJ48X1  :),http://twitter.com/SmilingTwwitter/statuses/565395398194642944,TWITTER,Feb 11 2015 06:22 AM,909209,503,172,2,711,5,12,40826,24415,29343,Positive
349191858206,TWEET FROM: CERULEANLINEAGE,CERULEANLINEAGE,I’m in love with the new range of @AXE fragrances.It's to inebriate the VDAY. #tweetheart http://t.co/gAChgadk4F,http://twitter.com/CeruleanLineage/statuses/565393779671445504,TWITTER,Feb 11 2015 06:15 AM,974666,697,268,9,928,0,8,45260,27497,40550,Negative
349191831160,TWEET FROM: COMEONSHIV,COMEONSHIV,all set to smell my best with @AXE and impress my better half   #tweetheart  http://t.co/bG4kJbLBjk,http://twitter.com/comeonshiv/statuses/565393600322600960,TWITTER,Feb 11 2015 06:15 AM,943993,388,174,1,969,5,8,75228,41084,25255,Positive
349191670539,TWEET FROM: OMARAZAMII,OMARAZAMII,Find out how @AXE @CornettoIN can work wonders this Valentine's Day! Make a long lasting impression. #tweetheart http://t.co/ih4I6QKo07,http://twitter.com/omarazamii/statuses/565393577383972864,TWITTER,Feb 11 2015 06:15 AM,862552,501,269,5,555,3,2,36560,18800,89067,Positive
